region_id,region_type,region
274840,neigh,Oak Park Southwest;MO;Kansas City MO-KS;Kansas City;Jackson County
6568,city,Port Angeles;WA;Port Angeles WA;Clallam County
3178,county,Pottawatomie County;OK;Shawnee OK
396690,city,Setauket;NY;New York-Newark-Jersey City NY-NJ-PA;Suffolk County
20187,city,Ripley;TN;nan;Lauderdale County
46297,city,Lone Tree;CO;Denver-Aurora-Lakewood CO;Douglas County
398909,city,West Chillisquaque Township; PA; Sunbury; Northumberland County
398230,city,Milford Township; PA; Juniata County
764265,neigh,New Berlin Industrial Park; WI; Milwaukee-Waukesha-West Allis; Waukesha County; New Berlin
44995,city,Duncan;SC;Spartanburg SC;Spartanburg County
396983,city,Town of Addison; NY; Corning; Steuben County
14536,city,Town Of West Bloomfield; NY; Rochester; Ontario County
11257,city,Eddystone; PA; Philadelphia-Camden-Wilmington; Delaware County
2342,county,Hertford County;NC;nan
35930,city,Town Of Pavilion; NY; Batavia; Genesee County
69453,zip,27613;NC;Raleigh-Cary NC;Raleigh;Wake County
72594,zip,33428;FL;Miami-Fort Lauderdale-Pompano Beach FL;Boca Raton;Palm Beach County
61795,zip,10455;NY;New York-Newark-Jersey City NY-NJ-PA;New York;Bronx County
817513,neigh,Lambertson Lakes;CO;Denver-Aurora-Lakewood CO;Thornton;Adams County
52905,city,Lawrence;IN;Indianapolis-Carmel-Anderson IN;Marion County
20044,city,Poway;CA;San Diego-Chula Vista-Carlsbad CA;San Diego County
1957,county,Osceola County;FL;Orlando-Kissimmee-Sanford FL
219,county,Lake County;FL;Orlando-Kissimmee-Sanford FL
2901,county,Chittenden County;VT;Burlington-South Burlington VT
831137,neigh,Parkway Center;FL;Tampa-St. Petersburg-Clearwater FL;Riverview;Hillsborough County
817416,neigh,Mirabella;FL;Miami-Fort Lauderdale-Pompano Beach FL;Miramar;Broward County
14825,city,Cottonwood Heights;UT;Salt Lake City UT;Salt Lake County
268073,neigh,Civic Center; CA; San Francisco-Oakland-Hayward; Alameda County; Oakland
416012,neigh,South London; OH; Columbus; Franklin County
398780,city,Town of Nichols; NY; Binghamton; Tioga County
416763,neigh,Kingsway Green; TN; Nashville-Davidson--Murfreesboro--Franklin; Davidson County; Nashville
1105,county,Howell County;MO;West Plains MO
118994,city,Willowbrook;CA;Los Angeles-Long Beach-Anaheim CA;Los Angeles County
398073,city,North East; NY; New York-Newark-Jersey City; Dutchess County
92317,zip,78221;TX;San Antonio-New Braunfels TX;San Antonio;Bexar County
72463,zip,33160;FL;Miami-Fort Lauderdale-Pompano Beach FL;North Miami Beach;Miami-Dade County
91046,zip,75703;TX;Tyler TX;Tyler;Smith County
99581,zip,98122;WA;Seattle-Tacoma-Bellevue WA;Seattle;King County
714,county,Scott County;TN;nan
40420,city,Post Falls;ID;Coeur d'Alene ID;Kootenai County
1061,county,Greene County;OH;Dayton-Kettering OH
605,county,Logan County;CO;Sterling CO
96560,zip,91942;CA;San Diego-Chula Vista-Carlsbad CA;La Mesa;San Diego County
194810,neigh,Fort Wadsworth; NY; New York-Newark-Jersey City; Richmond County; New York
1947,county,Nodaway County;MO;Maryville MO
92255,zip,78108;TX;San Antonio-New Braunfels TX;Cibolo;Guadalupe County
74178,zip,37115;TN;Nashville-Davidson--Murfreesboro--Franklin TN;Nashville;Davidson County
74252,zip,37221;TN;Nashville-Davidson--Murfreesboro--Franklin TN;Nashville;Davidson County
97021,zip,92802;CA;Los Angeles-Long Beach-Anaheim CA;Anaheim;Orange County
96410,zip,91401;CA;Los Angeles-Long Beach-Anaheim CA;Los Angeles;Los Angeles County
73032,zip,34208;FL;North Port-Sarasota-Bradenton FL;Bradenton;Manatee County
73232,zip,34952;FL;Port St. Lucie FL;Port Saint Lucie;Saint Lucie County
416782,neigh,Bell Knob; TN; Nashville-Davidson--Murfreesboro--Franklin; Davidson County; Nashville
70495,zip,29461;SC;Charleston-North Charleston SC;Moncks Corner;Berkeley County
94797,zip,85202;AZ;Phoenix-Mesa-Chandler AZ;Mesa;Maricopa County
70455,zip,29412;SC;Charleston-North Charleston SC;Charleston;Charleston County
84438,zip,60193;IL;Chicago-Naperville-Elgin IL-IN-WI;Schaumburg;Cook County
93474,zip,80601;CO;Denver-Aurora-Lakewood CO;Brighton;Adams County
81972,zip,54915;WI;Appleton WI;Appleton;Outagamie County
92312,zip,78216;TX;San Antonio-New Braunfels TX;San Antonio;Bexar County
88443,zip,70056;LA;New Orleans-Metairie LA;Gretna;Jefferson Parish
97739,zip,94531;CA;San Francisco-Oakland-Berkeley CA;Antioch;Contra Costa County
64886,zip,17055;PA;Harrisburg-Carlisle PA;Mechanicsburg;Cumberland County
58548,zip,1915;MA;Boston-Cambridge-Newton MA-NH;Beverly;Essex County
73256,zip,34997;FL;Port St. Lucie FL;Stuart;Martin County
71781,zip,32092;FL;Jacksonville FL;Saint Augustine;Saint Johns County
92288,zip,78154;TX;San Antonio-New Braunfels TX;Schertz;Guadalupe County
85052,zip,61554;IL;Peoria IL;Pekin;Tazewell County
66805,zip,21157;MD;Baltimore-Columbia-Towson MD;Westminster;Carroll County
93035,zip,79705;TX;Midland TX;Midland;Midland County
96933,zip,92591;CA;Riverside-San Bernardino-Ontario CA;Temecula;Riverside County
63481,zip,14224;NY;Buffalo-Cheektowaga NY;Buffalo;Erie County
60611,zip,7107;NJ;New York-Newark-Jersey City NY-NJ-PA;Newark;Essex County
98000,zip,95132;CA;San Jose-Sunnyvale-Santa Clara CA;San Jose;Santa Clara County
416488,neigh,Seven Oaks Estates; TN; Nashville-Davidson--Murfreesboro--Franklin; Davidson County; Nashville
97767,zip,94561;CA;San Francisco-Oakland-Berkeley CA;Oakley;Contra Costa County
69771,zip,28208;NC;Charlotte-Concord-Gastonia NC-SC;Charlotte;Mecklenburg County
97789,zip,94583;CA;San Francisco-Oakland-Berkeley CA;San Ramon;Contra Costa County
62271,zip,11801;NY;New York-Newark-Jersey City NY-NJ-PA;Hicksville;Nassau County
85863,zip,63017;MO;St. Louis MO-IL;Chesterfield;Saint Louis County
69280,zip,27292;NC;Winston-Salem NC;Lexington;Davidson County
93369,zip,80401;CO;Denver-Aurora-Lakewood CO;Golden;Jefferson County
80905,zip,52240;IA;Iowa City IA;Iowa City;Johnson County
94847,zip,85255;AZ;Phoenix-Mesa-Chandler AZ;Scottsdale;Maricopa County
70823,zip,30038;GA;Atlanta-Sandy Springs-Alpharetta GA;Lithonia;Dekalb County
69777,zip,28214;NC;Charlotte-Concord-Gastonia NC-SC;Charlotte;Mecklenburg County
60750,zip,7666;NJ;New York-Newark-Jersey City NY-NJ-PA;Teaneck;Bergen County
49538,city,Nesbitt; TX; Longview TX; Harrison County
77011,zip,44111;OH;Cleveland-Elyria OH;Cleveland;Cuyahoga County
74654,zip,38116;TN;Memphis TN-MS-AR;Memphis;Shelby County
79055,zip,48198;MI;Ann Arbor MI;Ypsilanti;Washtenaw County
97575,zip,94121;CA;San Francisco-Oakland-Berkeley CA;San Francisco;San Francisco County
89989,zip,73170;OK;Oklahoma City OK;Oklahoma City;Cleveland County
84617,zip,60615;IL;Chicago-Naperville-Elgin IL-IN-WI;Chicago;Cook County
67770,zip,23602;VA;Virginia Beach-Norfolk-Newport News VA-NC;Newport News;Newport News City
65753,zip,19082;PA;Philadelphia-Camden-Wilmington PA-NJ-DE-MD;Upper Darby;Delaware County
84292,zip,60025;IL;Chicago-Naperville-Elgin IL-IN-WI;Glenview;Cook County
91253,zip,76108;TX;Dallas-Fort Worth-Arlington TX;Fort Worth;Tarrant County
70457,zip,29414;SC;Charleston-North Charleston SC;Charleston;Charleston County
76282,zip,42240;KY;Clarksville TN-KY;Hopkinsville;Christian County
72883,zip,33880;FL;Lakeland-Winter Haven FL;Winter Haven;Polk County
70664,zip,29687;SC;Greenville-Anderson SC;Taylors;Greenville County
96451,zip,91606;CA;Los Angeles-Long Beach-Anaheim CA;Los Angeles;Los Angeles County
77315,zip,44720;OH;Canton-Massillon OH;North Canton;Stark County
69208,zip,27105;NC;Winston-Salem NC;Winston-Salem;Forsyth County
67600,zip,23225;VA;Richmond VA;Richmond;Richmond City
66774,zip,21093;MD;Baltimore-Columbia-Towson MD;Lutherville Timonium;Baltimore County
73215,zip,34772;FL;Orlando-Kissimmee-Sanford FL;Saint Cloud;Osceola County
52715,city,Junction City; IL; Centralia IL; Marion County
35326,city,Colwyn; PA; Philadelphia-Camden-Wilmington; Delaware County
99517,zip,98032;WA;Seattle-Tacoma-Bellevue WA;Kent;King County
63630,zip,14609;NY;Rochester NY;Rochester;Monroe County
61991,zip,11040;NY;New York-Newark-Jersey City NY-NJ-PA;New Hyde Park;Nassau County
96401,zip,91387;CA;Los Angeles-Long Beach-Anaheim CA;Santa Clarita;Los Angeles County
77018,zip,44118;OH;Cleveland-Elyria OH;University Heights;Cuyahoga County
399577,zip,33579;FL;Tampa-St. Petersburg-Clearwater FL;Riverview;Hillsborough County
72237,zip,32811;FL;Orlando-Kissimmee-Sanford FL;Orlando;Orange County
83400,zip,57701;SD;Rapid City SD;Rapid City;Pennington County
58477,zip,1752;MA;Boston-Cambridge-Newton MA-NH;Marlborough;Middlesex County
91557,zip,76706;TX;Waco TX;Waco;McLennan County
91656,zip,77007;TX;Houston-The Woodlands-Sugar Land TX;Houston;Harris County
70840,zip,30060;GA;Atlanta-Sandy Springs-Alpharetta GA;Marietta;Cobb County
94956,zip,85382;AZ;Phoenix-Mesa-Chandler AZ;Peoria;Maricopa County
397003,city,New Bremen; NY; Lewis County
93256,zip,80127;CO;Denver-Aurora-Lakewood CO;Dakota Ridge;Jefferson County
93136,zip,79927;TX;El Paso TX;Socorro;El Paso County
94792,zip,85086;AZ;Phoenix-Mesa-Chandler AZ;Anthem;Maricopa County
80977,zip,52402;IA;Cedar Rapids IA;Cedar Rapids;Linn County
66830,zip,21220;MD;Baltimore-Columbia-Towson MD;Middle River;Baltimore County
99829,zip,98503;WA;Olympia-Lacey-Tumwater WA;Lacey;Thurston County
94733,zip,85017;AZ;Phoenix-Mesa-Chandler AZ;Phoenix;Maricopa County
97380,zip,93637;CA;Madera CA;Madera;Madera County
79612,zip,49221;MI;Adrian MI;Adrian;Lenawee County
99557,zip,98087;WA;Seattle-Tacoma-Bellevue WA;Lynnwood;Snohomish County
71229,zip,30605;GA;Athens-Clarke County GA;Athens;Clarke County
92256,zip,78109;TX;San Antonio-New Braunfels TX;Converse;Bexar County
60342,zip,6484;CT;Bridgeport-Stamford-Norwalk CT;Shelton;Fairfield County
62691,zip,12601;NY;Poughkeepsie-Newburgh-Middletown NY;Poughkeepsie;Dutchess County
92196,zip,78006;TX;San Antonio-New Braunfels TX;Boerne;Kendall County
99683,zip,98277;WA;Oak Harbor WA;Oak Harbor;Island County
66746,zip,21045;MD;Baltimore-Columbia-Towson MD;Columbia;Howard County
96791,zip,92307;CA;Riverside-San Bernardino-Ontario CA;Apple Valley;San Bernardino County
72035,zip,32514;FL;Pensacola-Ferry Pass-Brent FL;Pensacola;Escambia County
737831,neigh,Nichols Place; WA; Seattle-Tacoma-Bellevue; King County; Renton
399671,zip,89183;NV;Las Vegas-Henderson-Paradise NV;Las Vegas;Clark County
76304,zip,42303;KY;Owensboro KY;Owensboro;Daviess County
58644,zip,2130;MA;Boston-Cambridge-Newton MA-NH;Boston;Suffolk County
98523,zip,95973;CA;Chico CA;Chico;Butte County
92305,zip,78209;TX;San Antonio-New Braunfels TX;San Antonio;Bexar County
44020,city,Town Of Bangor; NY; Malone; Franklin County
70879,zip,30102;GA;Atlanta-Sandy Springs-Alpharetta GA;Acworth;Cherokee County
61635,zip,10021;NY;New York-Newark-Jersey City NY-NJ-PA;New York;New York County
72474,zip,33172;FL;Miami-Fort Lauderdale-Pompano Beach FL;Fountainbleau;Miami-Dade County
96937,zip,92596;CA;Riverside-San Bernardino-Ontario CA;Winchester;Riverside County
98417,zip,95765;CA;Sacramento-Roseville-Folsom CA;Rocklin;Placer County
78061,zip,46254;IN;Indianapolis-Carmel-Anderson IN;Indianapolis;Marion County
74317,zip,37343;TN;Chattanooga TN-GA;Hixson;Hamilton County
92960,zip,79423;TX;Lubbock TX;Lubbock;Lubbock County
67504,zip,23059;VA;Richmond VA;Glen Allen;Hanover County
74334,zip,37363;TN;Chattanooga TN-GA;Ooltewah;Hamilton County
116639,city,Mission Canyon; CA; Santa Maria-Santa Barbara; Santa Barbara County
96373,zip,91350;CA;Los Angeles-Long Beach-Anaheim CA;Santa Clarita;Los Angeles County
96244,zip,90810;CA;Los Angeles-Long Beach-Anaheim CA;Long Beach;Los Angeles County
91257,zip,76112;TX;Dallas-Fort Worth-Arlington TX;Fort Worth;Tarrant County
98317,zip,95621;CA;Sacramento-Roseville-Folsom CA;Citrus Heights;Sacramento County
98382,zip,95691;CA;Sacramento-Roseville-Folsom CA;West Sacramento;Yolo County
91204,zip,76039;TX;Dallas-Fort Worth-Arlington TX;Euless;Tarrant County
71016,zip,30294;GA;Atlanta-Sandy Springs-Alpharetta GA;Ellenwood;Henry County
65065,zip,17403;PA;York-Hanover PA;York;York County
92446,zip,78412;TX;Corpus Christi TX;Corpus Christi;Nueces County
88949,zip,71203;LA;Monroe LA;Monroe;Ouachita Parish
58489,zip,1801;MA;Boston-Cambridge-Newton MA-NH;Woburn;Middlesex County
77374,zip,44870;OH;Sandusky OH;Sandusky;Erie County
90674,zip,75078;TX;Dallas-Fort Worth-Arlington TX;Prosper;Collin County
92586,zip,78653;TX;Austin-Round Rock-Georgetown TX;Manor;Travis County
69304,zip,27330;NC;Sanford NC;Sanford;Lee County
67719,zip,23451;VA;Virginia Beach-Norfolk-Newport News VA-NC;Virginia Beach;Virginia Beach City
70897,zip,30120;GA;Atlanta-Sandy Springs-Alpharetta GA;Cartersville;Bartow County
72172,zip,32724;FL;Deltona-Daytona Beach-Ormond Beach FL;Deland;Volusia County
397061,city,Town of Naples; NY; Rochester; Ontario County
56651,city,Scottsville;KY;Bowling Green KY;Allen County
66600,zip,20747;MD;Washington-Arlington-Alexandria DC-VA-MD-WV;District Heights;Prince Georges County
61216,zip,8857;NJ;New York-Newark-Jersey City NY-NJ-PA;Old Bridge;Middlesex County
78022,zip,46203;IN;Indianapolis-Carmel-Anderson IN;Indianapolis;Marion County
88416,zip,70003;LA;New Orleans-Metairie LA;Metairie;Jefferson Parish
96172,zip,90604;CA;Los Angeles-Long Beach-Anaheim CA;Whittier;Los Angeles County
79032,zip,48170;MI;Detroit-Warren-Dearborn MI;Plymouth;Wayne County
69488,zip,27704;NC;Durham-Chapel Hill NC;Durham;Durham County
79079,zip,48224;MI;Detroit-Warren-Dearborn MI;Detroit;Wayne County
98447,zip,95838;CA;Sacramento-Roseville-Folsom CA;Sacramento;Sacramento County
81623,zip,54220;WI;Manitowoc WI;Manitowoc;Manitowoc County
92565,zip,78628;TX;Austin-Round Rock-Georgetown TX;Georgetown;Williamson County
61189,zip,8820;NJ;New York-Newark-Jersey City NY-NJ-PA;Edison;Middlesex County
95753,zip,89014;NV;Las Vegas-Henderson-Paradise NV;Henderson;Clark County
84513,zip,60462;IL;Chicago-Naperville-Elgin IL-IN-WI;Orland Park;Cook County
62033,zip,11222;NY;New York-Newark-Jersey City NY-NJ-PA;New York;Kings County
52784,city,Kinney; MN; Duluth MN-WI; Saint Louis County
78929,zip,48047;MI;Detroit-Warren-Dearborn MI;Chesterfield;Macomb County
69596,zip,27909;NC;Elizabeth City NC;Elizabeth City;Pasquotank County
70977,zip,30238;GA;Atlanta-Sandy Springs-Alpharetta GA;Jonesboro;Clayton County
95305,zip,87110;NM;Albuquerque NM;Albuquerque;Bernalillo County
81080,zip,52722;IA;Davenport-Moline-Rock Island IA-IL;Bettendorf;Scott County
77065,zip,44203;OH;Akron OH;Barberton;Summit County
93200,zip,80010;CO;Denver-Aurora-Lakewood CO;Aurora;Arapahoe County
97988,zip,95120;CA;San Jose-Sunnyvale-Santa Clara CA;San Jose;Santa Clara County
77586,zip,45324;OH;Dayton-Kettering OH;Fairborn;Greene County
84357,zip,60103;IL;Chicago-Naperville-Elgin IL-IN-WI;Bartlett;DuPage County
97997,zip,95129;CA;San Jose-Sunnyvale-Santa Clara CA;San Jose;Santa Clara County
95304,zip,87109;NM;Albuquerque NM;Albuquerque;Bernalillo County
74663,zip,38127;TN;Memphis TN-MS-AR;Memphis;Shelby County
94432,zip,84067;UT;Ogden-Clearfield UT;Roy;Weber County
58662,zip,2150;MA;Boston-Cambridge-Newton MA-NH;Chelsea;Suffolk County
85876,zip,63033;MO;St. Louis MO-IL;nan;Saint Louis County
60527,zip,7011;NJ;New York-Newark-Jersey City NY-NJ-PA;Clifton;Passaic County
98877,zip,96740;HI;Hilo HI;Kailua Kona;Hawaii County
415901,neigh,Busch; OH; Columbus; Franklin County
60983,zip,8094;NJ;Philadelphia-Camden-Wilmington PA-NJ-DE-MD;Williamstown;Gloucester County
72585,zip,33418;FL;Miami-Fort Lauderdale-Pompano Beach FL;Palm Beach Gardens;Palm Beach County
78998,zip,48127;MI;Detroit-Warren-Dearborn MI;Dearborn Heights;Wayne County
79201,zip,48430;MI;Detroit-Warren-Dearborn MI;Fenton;Livingston County
67394,zip,22801;VA;Harrisonburg VA;Harrisonburg;Harrisonburg City
70993,zip,30265;GA;Atlanta-Sandy Springs-Alpharetta GA;Newnan;Coweta County
70365,zip,29210;SC;Columbia SC;Columbia;Richland County
66263,zip,20175;VA;Washington-Arlington-Alexandria DC-VA-MD-WV;Leesburg;Loudoun County
71277,zip,30701;GA;Calhoun GA;Calhoun;Gordon County
67599,zip,23224;VA;Richmond VA;Richmond;Richmond City
99414,zip,97756;OR;Bend OR;Redmond;Deschutes County
416147,neigh,Ensworth; TN; Nashville-Davidson--Murfreesboro--Franklin; Davidson County; Nashville
399731,zip,85756;AZ;Tucson AZ;Tucson;Pima County
99541,zip,98059;WA;Seattle-Tacoma-Bellevue WA;Renton;King County
72324,zip,32955;FL;Palm Bay-Melbourne-Titusville FL;Rockledge;Brevard County
65813,zip,19146;PA;Philadelphia-Camden-Wilmington PA-NJ-DE-MD;Philadelphia;Philadelphia County
85282,zip,62040;IL;St. Louis MO-IL;Granite City;Madison County
97025,zip,92806;CA;Los Angeles-Long Beach-Anaheim CA;Anaheim;Orange County
88588,zip,70433;LA;New Orleans-Metairie LA;Covington;Saint Tammany Parish
14158,city,Tontitown; AR; Fayetteville-Springdale-Rogers; Washington County
84295,zip,60030;IL;Chicago-Naperville-Elgin IL-IN-WI;Grayslake;Lake County
98386,zip,95695;CA;Sacramento-Roseville-Folsom CA;Woodland;Yolo County
74850,zip,38501;TN;Cookeville TN;Cookeville;Putnam County
72352,zip,33014;FL;Miami-Fort Lauderdale-Pompano Beach FL;Miami Lakes;Miami-Dade County
91223,zip,76065;TX;Dallas-Fort Worth-Arlington TX;Midlothian;Ellis County
79076,zip,48221;MI;Detroit-Warren-Dearborn MI;Detroit;Wayne County
88631,zip,70508;LA;Lafayette LA;Lafayette;Lafayette Parish
99518,zip,98033;WA;Seattle-Tacoma-Bellevue WA;Kirkland;King County
397654,city,Rye Township; PA; Harrisburg-Carlisle; Perry County
91714,zip,77065;TX;Houston-The Woodlands-Sugar Land TX;Houston;Harris County
98444,zip,95835;CA;Sacramento-Roseville-Folsom CA;Sacramento;Sacramento County
94760,zip,85044;AZ;Phoenix-Mesa-Chandler AZ;Phoenix;Maricopa County
77919,zip,46033;IN;Indianapolis-Carmel-Anderson IN;Carmel;Hamilton County
69934,zip,28412;NC;Wilmington NC;Wilmington;New Hanover County
95800,zip,89104;NV;Las Vegas-Henderson-Paradise NV;Las Vegas;Clark County
51143,city,Bristol;RI;Providence-Warwick RI-MA;Bristol County
679,county,Perry County;MO;nan
64873,zip,17042;PA;Lebanon PA;Lebanon;Lebanon County
397026,city,Oliver Township; PA; Lewistown; Mifflin County
93071,zip,79762;TX;Odessa TX;Odessa;Ector County
69710,zip,28092;NC;Charlotte-Concord-Gastonia NC-SC;Lincolnton;Lincoln County
95586,zip,88220;NM;Carlsbad-Artesia NM;Carlsbad;Eddy County
72400,zip,33071;FL;Miami-Fort Lauderdale-Pompano Beach FL;Coral Springs;Broward County
75282,zip,39402;MS;Hattiesburg MS;Hattiesburg;Lamar County
43382,city,Rockefeller Township; PA; Sunbury; Northumberland County
66986,zip,21701;MD;Washington-Arlington-Alexandria DC-VA-MD-WV;Frederick;Frederick County
90681,zip,75087;TX;Dallas-Fort Worth-Arlington TX;Rockwall;Rockwall County
78039,zip,46224;IN;Indianapolis-Carmel-Anderson IN;Speedway;Marion County
270397,neigh,Four Hills MHP; NM; Albuquerque; Bernalillo County
84149,zip,59718;MT;Bozeman MT;Bozeman;Gallatin County
78126,zip,46383;IN;Chicago-Naperville-Elgin IL-IN-WI;Valparaiso;Porter County
74238,zip,37207;TN;Nashville-Davidson--Murfreesboro--Franklin TN;Nashville;Davidson County
92340,zip,78244;TX;San Antonio-New Braunfels TX;San Antonio;Bexar County
61899,zip,10705;NY;New York-Newark-Jersey City NY-NJ-PA;Yonkers;Westchester County
77965,zip,46112;IN;Indianapolis-Carmel-Anderson IN;Brownsburg;Hendricks County
416259,neigh,Stone Box Creek; TN; Nashville-Davidson--Murfreesboro--Franklin; Davidson County; Nashville
54006,city,Prewitt; NM; Grants; Cibola County
